participant_code,group,medical_experience,legal_experience,conlang_experience,native_english,item_id,topic,timepoint,probability_assigned_to_a,correct_answer,logit
P102,control,0,0,0,1,jbo_30,jbo,before,50.0,A,0.0
P102,control,0,0,0,1,jbo_30,jbo,intermediate,65.0,A,0.6190392084062236
P102,control,0,0,0,1,jbo_30,jbo,after,75.0,A,1.0986122886681098
P102,control,0,0,0,1,Surgery_229,Surgery,before,65.0,A,0.6190392084062236
P102,control,0,0,0,1,Surgery_229,Surgery,intermediate,75.0,A,1.0986122886681098
P102,control,0,0,0,1,Surgery_229,Surgery,after,83.0,A,1.5856272637403817
P102,control,0,0,0,1,Contracts_29,Contracts,before,45.0,A,-0.20067069546215124
P102,control,0,0,0,1,Contracts_29,Contracts,intermediate,40.0,A,-0.4054651081081643
P102,control,0,0,0,1,Contracts_29,Contracts,after,40.0,A,-0.4054651081081643
P102,control,0,0,0,1,jbo_55,jbo,before,50.0,B,0.0
P102,control,0,0,0,1,jbo_55,jbo,intermediate,50.0,B,0.0
P102,control,0,0,0,1,jbo_55,jbo,after,60.0,B,-0.4054651081081643
P102,control,0,0,0,1,Contracts_44,Contracts,before,30.0,B,0.8472978603872034
P102,control,0,0,0,1,Contracts_44,Contracts,intermediate,20.0,B,1.3862943611198908
P102,control,0,0,0,1,Contracts_44,Contracts,after,50.0,B,0.0
P102,control,0,0,0,1,Evidence_69,Evidence,before,60.0,A,0.4054651081081642
P102,control,0,0,0,1,Evidence_69,Evidence,intermediate,70.0,A,0.8472978603872034
P102,control,0,0,0,1,Evidence_69,Evidence,after,40.0,A,-0.4054651081081643
P102,control,0,0,0,1,Surgery_50,Surgery,before,40.0,A,-0.4054651081081643
P102,control,0,0,0,1,Surgery_50,Surgery,intermediate,20.0,A,-1.3862943611198906
P102,control,0,0,0,1,Surgery_50,Surgery,after,10.0,A,-2.197224577336219
P102,control,0,0,0,1,jbo_71,jbo,before,50.0,B,0.0
P102,control,0,0,0,1,jbo_71,jbo,intermediate,75.0,B,-1.0986122886681098
P102,control,0,0,0,1,jbo_71,jbo,after,75.0,B,-1.0986122886681098
P102,control,0,0,0,1,jbo_44,jbo,before,50.0,A,0.0
P102,control,0,0,0,1,jbo_44,jbo,intermediate,55.0,A,0.2006706954621514
P102,control,0,0,0,1,jbo_44,jbo,after,70.0,A,0.8472978603872034
P102,control,0,0,0,1,jbo_45,jbo,before,50.0,B,0.0
P102,control,0,0,0,1,jbo_45,jbo,intermediate,40.0,B,0.4054651081081642
P102,control,0,0,0,1,jbo_45,jbo,after,25.0,B,1.0986122886681098
P102,control,0,0,0,1,Surgery_265,Surgery,before,40.0,B,0.4054651081081642
P102,control,0,0,0,1,Surgery_265,Surgery,intermediate,80.0,B,-1.3862943611198908
P102,control,0,0,0,1,Surgery_265,Surgery,after,65.0,B,-0.6190392084062235
P102,control,0,0,0,1,Evidence_51,Evidence,before,60.0,A,0.4054651081081642
P102,control,0,0,0,1,Evidence_51,Evidence,intermediate,75.0,A,1.0986122886681098
P102,control,0,0,0,1,Evidence_51,Evidence,after,65.0,A,0.6190392084062236
P102,control,0,0,0,1,jbo_39,jbo,before,50.0,B,0.0
P102,control,0,0,0,1,jbo_39,jbo,intermediate,65.0,B,-0.6190392084062235
P102,control,0,0,0,1,jbo_39,jbo,after,75.0,B,-1.0986122886681098
P102,control,0,0,0,1,jbo_111,jbo,before,50.0,A,0.0
P102,control,0,0,0,1,jbo_111,jbo,intermediate,60.0,A,0.4054651081081642
P102,control,0,0,0,1,jbo_111,jbo,after,50.0,A,0.0
P102,control,0,0,0,1,Surgery_152,Surgery,before,65.0,A,0.6190392084062236
P102,control,0,0,0,1,Surgery_152,Surgery,intermediate,90.0,A,2.1972245773362196
P102,control,0,0,0,1,Surgery_152,Surgery,after,95.0,A,2.9444389791664394
P102,control,0,0,0,1,Contracts_36,Contracts,before,60.0,B,-0.4054651081081643
P102,control,0,0,0,1,Contracts_36,Contracts,intermediate,65.0,B,-0.6190392084062235
P102,control,0,0,0,1,Contracts_36,Contracts,after,45.0,B,0.2006706954621514
P102,control,0,0,0,1,jbo_12,jbo,before,50.0,A,0.0
P102,control,0,0,0,1,jbo_12,jbo,intermediate,50.0,A,0.0
P102,control,0,0,0,1,jbo_12,jbo,after,65.0,A,0.6190392084062236
P102,control,0,0,0,1,Contracts_41,Contracts,before,60.0,A,0.4054651081081642
P102,control,0,0,0,1,Contracts_41,Contracts,intermediate,75.0,A,1.0986122886681098
P102,control,0,0,0,1,Contracts_41,Contracts,after,75.0,A,1.0986122886681098
P102,control,0,0,0,1,Contracts_49,Contracts,before,60.0,B,-0.4054651081081643
P102,control,0,0,0,1,Contracts_49,Contracts,intermediate,60.0,B,-0.4054651081081643
P102,control,0,0,0,1,Contracts_49,Contracts,after,55.0,B,-0.20067069546215138
P102,control,0,0,0,1,Contracts_28,Contracts,before,65.0,B,-0.6190392084062235
P102,control,0,0,0,1,Contracts_28,Contracts,intermediate,65.0,B,-0.6190392084062235
P102,control,0,0,0,1,Contracts_28,Contracts,after,75.0,B,-1.0986122886681098
P102,control,0,0,0,1,Evidence_37,Evidence,before,55.0,B,-0.20067069546215138
P102,control,0,0,0,1,Evidence_37,Evidence,intermediate,60.0,B,-0.4054651081081643
P102,control,0,0,0,1,Evidence_37,Evidence,after,70.0,B,-0.8472978603872034
P103,control,0,0,0,0,Surgery_280,Surgery,before,40.0,B,0.4054651081081642
P103,control,0,0,0,0,Surgery_280,Surgery,intermediate,40.0,B,0.4054651081081642
P103,control,0,0,0,0,Surgery_280,Surgery,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Contracts_30,Contracts,before,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Contracts_30,Contracts,intermediate,95.0,A,2.9444389791664394
P103,control,0,0,0,0,Contracts_30,Contracts,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Contracts_27,Contracts,before,30.0,B,0.8472978603872034
P103,control,0,0,0,0,Contracts_27,Contracts,intermediate,5.0,B,2.9444389791664394
P103,control,0,0,0,0,Contracts_27,Contracts,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Evidence_53,Evidence,before,30.0,A,-0.8472978603872036
P103,control,0,0,0,0,Evidence_53,Evidence,intermediate,15.0,A,-1.7346010553881064
P103,control,0,0,0,0,Evidence_53,Evidence,after,0.0,A,-4.59511985013459
P103,control,0,0,0,0,jbo_63,jbo,before,50.0,B,0.0
P103,control,0,0,0,0,jbo_63,jbo,intermediate,30.0,B,0.8472978603872034
P103,control,0,0,0,0,jbo_63,jbo,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Surgery_249,Surgery,before,50.0,B,0.0
P103,control,0,0,0,0,Surgery_249,Surgery,intermediate,20.0,B,1.3862943611198908
P103,control,0,0,0,0,Surgery_249,Surgery,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Contracts_20,Contracts,before,20.0,A,-1.3862943611198906
P103,control,0,0,0,0,Contracts_20,Contracts,intermediate,95.0,A,2.9444389791664394
P103,control,0,0,0,0,Contracts_20,Contracts,after,95.0,A,2.9444389791664394
P103,control,0,0,0,0,Surgery_283_flipped,Surgery,before,50.0,A,0.0
P103,control,0,0,0,0,Surgery_283_flipped,Surgery,intermediate,10.0,A,-2.197224577336219
P103,control,0,0,0,0,Surgery_283_flipped,Surgery,after,10.0,A,-2.197224577336219
P103,control,0,0,0,0,Evidence_9,Evidence,before,80.0,B,-1.3862943611198908
P103,control,0,0,0,0,Evidence_9,Evidence,intermediate,30.0,B,0.8472978603872034
P103,control,0,0,0,0,Evidence_9,Evidence,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,jbo_26,jbo,before,50.0,A,0.0
P103,control,0,0,0,0,jbo_26,jbo,intermediate,30.0,A,-0.8472978603872036
P103,control,0,0,0,0,jbo_26,jbo,after,0.0,A,-4.59511985013459
P103,control,0,0,0,0,Surgery_84,Surgery,before,50.0,A,0.0
P103,control,0,0,0,0,Surgery_84,Surgery,intermediate,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Surgery_84,Surgery,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,jbo_47,jbo,before,50.0,B,0.0
P103,control,0,0,0,0,jbo_47,jbo,intermediate,10.0,B,2.1972245773362196
P103,control,0,0,0,0,jbo_47,jbo,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Surgery_25,Surgery,before,50.0,B,0.0
P103,control,0,0,0,0,Surgery_25,Surgery,intermediate,20.0,B,1.3862943611198908
P103,control,0,0,0,0,Surgery_25,Surgery,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Surgery_15,Surgery,before,50.0,B,0.0
P103,control,0,0,0,0,Surgery_15,Surgery,intermediate,30.0,B,0.8472978603872034
P103,control,0,0,0,0,Surgery_15,Surgery,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Evidence_54,Evidence,before,20.0,B,1.3862943611198908
P103,control,0,0,0,0,Evidence_54,Evidence,intermediate,10.0,B,2.1972245773362196
P103,control,0,0,0,0,Evidence_54,Evidence,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Evidence_58,Evidence,before,50.0,A,0.0
P103,control,0,0,0,0,Evidence_58,Evidence,intermediate,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Evidence_58,Evidence,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Evidence_61,Evidence,before,40.0,B,0.4054651081081642
P103,control,0,0,0,0,Evidence_61,Evidence,intermediate,10.0,B,2.1972245773362196
P103,control,0,0,0,0,Evidence_61,Evidence,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Evidence_19,Evidence,before,50.0,A,0.0
P103,control,0,0,0,0,Evidence_19,Evidence,intermediate,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Evidence_19,Evidence,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Evidence_36,Evidence,before,70.0,B,-0.8472978603872034
P103,control,0,0,0,0,Evidence_36,Evidence,intermediate,80.0,B,-1.3862943611198908
P103,control,0,0,0,0,Evidence_36,Evidence,after,90.0,B,-2.1972245773362196
P103,control,0,0,0,0,Surgery_225,Surgery,before,30.0,B,0.8472978603872034
P103,control,0,0,0,0,Surgery_225,Surgery,intermediate,10.0,B,2.1972245773362196
P103,control,0,0,0,0,Surgery_225,Surgery,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Evidence_21,Evidence,before,30.0,A,-0.8472978603872036
P103,control,0,0,0,0,Evidence_21,Evidence,intermediate,10.0,A,-2.197224577336219
P103,control,0,0,0,0,Evidence_21,Evidence,after,0.0,A,-4.59511985013459
P103,control,0,0,0,0,Contracts_3,Contracts,before,60.0,A,0.4054651081081642
P103,control,0,0,0,0,Contracts_3,Contracts,intermediate,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Contracts_3,Contracts,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Evidence_64,Evidence,before,30.0,B,0.8472978603872034
P103,control,0,0,0,0,Evidence_64,Evidence,intermediate,10.0,B,2.1972245773362196
P103,control,0,0,0,0,Evidence_64,Evidence,after,5.0,B,2.9444389791664394
P103,control,0,0,0,0,Surgery_62,Surgery,before,50.0,A,0.0
P103,control,0,0,0,0,Surgery_62,Surgery,intermediate,90.0,A,2.1972245773362196
P103,control,0,0,0,0,Surgery_62,Surgery,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,jbo_54,jbo,before,50.0,A,0.0
P103,control,0,0,0,0,jbo_54,jbo,intermediate,90.0,A,2.1972245773362196
P103,control,0,0,0,0,jbo_54,jbo,after,95.0,A,2.9444389791664394
P103,control,0,0,0,0,Contracts_61,Contracts,before,70.0,B,-0.8472978603872034
P103,control,0,0,0,0,Contracts_61,Contracts,intermediate,90.0,B,-2.1972245773362196
P103,control,0,0,0,0,Contracts_61,Contracts,after,100.0,B,-4.595119850134589
P103,control,0,0,0,0,Contracts_13,Contracts,before,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Contracts_13,Contracts,intermediate,98.0,A,3.8918202981106256
P103,control,0,0,0,0,Contracts_13,Contracts,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,jbo_30,jbo,before,50.0,A,0.0
P103,control,0,0,0,0,jbo_30,jbo,intermediate,95.0,A,2.9444389791664394
P103,control,0,0,0,0,jbo_30,jbo,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Surgery_229,Surgery,before,60.0,A,0.4054651081081642
P103,control,0,0,0,0,Surgery_229,Surgery,intermediate,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Surgery_229,Surgery,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Contracts_29,Contracts,before,38.0,A,-0.4895482253187058
P103,control,0,0,0,0,Contracts_29,Contracts,intermediate,10.0,A,-2.197224577336219
P103,control,0,0,0,0,Contracts_29,Contracts,after,0.0,A,-4.59511985013459
P103,control,0,0,0,0,jbo_55,jbo,before,50.0,B,0.0
P103,control,0,0,0,0,jbo_55,jbo,intermediate,90.0,B,-2.1972245773362196
P103,control,0,0,0,0,jbo_55,jbo,after,70.0,B,-0.8472978603872034
P103,control,0,0,0,0,Contracts_44,Contracts,before,18.0,B,1.5163474893680888
P103,control,0,0,0,0,Contracts_44,Contracts,intermediate,5.0,B,2.9444389791664394
P103,control,0,0,0,0,Contracts_44,Contracts,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Evidence_69,Evidence,before,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Evidence_69,Evidence,intermediate,90.0,A,2.1972245773362196
P103,control,0,0,0,0,Evidence_69,Evidence,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Surgery_50,Surgery,before,30.0,A,-0.8472978603872036
P103,control,0,0,0,0,Surgery_50,Surgery,intermediate,10.0,A,-2.197224577336219
P103,control,0,0,0,0,Surgery_50,Surgery,after,0.0,A,-4.59511985013459
P103,control,0,0,0,0,jbo_71,jbo,before,50.0,B,0.0
P103,control,0,0,0,0,jbo_71,jbo,intermediate,80.0,B,-1.3862943611198908
P103,control,0,0,0,0,jbo_71,jbo,after,100.0,B,-4.595119850134589
P103,control,0,0,0,0,jbo_44,jbo,before,50.0,A,0.0
P103,control,0,0,0,0,jbo_44,jbo,intermediate,95.0,A,2.9444389791664394
P103,control,0,0,0,0,jbo_44,jbo,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,jbo_45,jbo,before,50.0,B,0.0
P103,control,0,0,0,0,jbo_45,jbo,intermediate,10.0,B,2.1972245773362196
P103,control,0,0,0,0,jbo_45,jbo,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Surgery_265,Surgery,before,50.0,B,0.0
P103,control,0,0,0,0,Surgery_265,Surgery,intermediate,90.0,B,-2.1972245773362196
P103,control,0,0,0,0,Surgery_265,Surgery,after,95.0,B,-2.9444389791664394
P103,control,0,0,0,0,Evidence_51,Evidence,before,70.0,A,0.8472978603872034
P103,control,0,0,0,0,Evidence_51,Evidence,intermediate,90.0,A,2.1972245773362196
P103,control,0,0,0,0,Evidence_51,Evidence,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,jbo_39,jbo,before,50.0,B,0.0
P103,control,0,0,0,0,jbo_39,jbo,intermediate,80.0,B,-1.3862943611198908
P103,control,0,0,0,0,jbo_39,jbo,after,100.0,B,-4.595119850134589
P103,control,0,0,0,0,jbo_111,jbo,before,50.0,A,0.0
P103,control,0,0,0,0,jbo_111,jbo,intermediate,70.0,A,0.8472978603872034
P103,control,0,0,0,0,jbo_111,jbo,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Surgery_152,Surgery,before,60.0,A,0.4054651081081642
P103,control,0,0,0,0,Surgery_152,Surgery,intermediate,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Surgery_152,Surgery,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Contracts_36,Contracts,before,50.0,B,0.0
P103,control,0,0,0,0,Contracts_36,Contracts,intermediate,80.0,B,-1.3862943611198908
P103,control,0,0,0,0,Contracts_36,Contracts,after,100.0,B,-4.595119850134589
P103,control,0,0,0,0,jbo_12,jbo,before,50.0,A,0.0
P103,control,0,0,0,0,jbo_12,jbo,intermediate,50.0,A,0.0
P103,control,0,0,0,0,jbo_12,jbo,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Contracts_41,Contracts,before,60.0,A,0.4054651081081642
P103,control,0,0,0,0,Contracts_41,Contracts,intermediate,80.0,A,1.3862943611198908
P103,control,0,0,0,0,Contracts_41,Contracts,after,100.0,A,4.595119850134589
P103,control,0,0,0,0,Contracts_49,Contracts,before,30.0,B,0.8472978603872034
P103,control,0,0,0,0,Contracts_49,Contracts,intermediate,10.0,B,2.1972245773362196
P103,control,0,0,0,0,Contracts_49,Contracts,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Contracts_28,Contracts,before,5.0,B,2.9444389791664394
P103,control,0,0,0,0,Contracts_28,Contracts,intermediate,1.0,B,4.595119850134589
P103,control,0,0,0,0,Contracts_28,Contracts,after,0.0,B,4.595119850134589
P103,control,0,0,0,0,Evidence_37,Evidence,before,70.0,B,-0.8472978603872034
P103,control,0,0,0,0,Evidence_37,Evidence,intermediate,90.0,B,-2.1972245773362196
P103,control,0,0,0,0,Evidence_37,Evidence,after,90.0,B,-2.1972245773362196
P104,intervention,0,0,1,1,Surgery_280,Surgery,before,70.0,B,-0.8472978603872034
P104,intervention,0,0,1,1,Surgery_280,Surgery,intermediate,70.0,B,-0.8472978603872034
P104,intervention,0,0,1,1,Surgery_280,Surgery,after,80.0,B,-1.3862943611198908
P104,intervention,0,0,1,1,Contracts_30,Contracts,before,25.0,A,-1.0986122886681098
P104,intervention,0,0,1,1,Contracts_30,Contracts,intermediate,25.0,A,-1.0986122886681098
P104,intervention,0,0,1,1,Contracts_30,Contracts,after,0.0,A,-4.59511985013459
P104,intervention,0,0,1,1,Contracts_27,Contracts,before,40.0,B,0.4054651081081642
P104,intervention,0,0,1,1,Contracts_27,Contracts,intermediate,25.0,B,1.0986122886681098
P104,intervention,0,0,1,1,Contracts_27,Contracts,after,0.0,B,4.595119850134589
P104,intervention,0,0,1,1,Evidence_53,Evidence,before,45.0,A,-0.20067069546215124
P104,intervention,0,0,1,1,Evidence_53,Evidence,intermediate,45.0,A,-0.20067069546215124
P104,intervention,0,0,1,1,Evidence_53,Evidence,after,65.0,A,0.6190392084062236
P104,intervention,0,0,1,1,jbo_63,jbo,before,50.0,B,0.0
P104,intervention,0,0,1,1,jbo_63,jbo,intermediate,30.0,B,0.8472978603872034
P104,intervention,0,0,1,1,jbo_63,jbo,after,0.0,B,4.595119850134589
P104,intervention,0,0,1,1,Surgery_249,Surgery,before,50.0,B,0.0
P104,intervention,0,0,1,1,Surgery_249,Surgery,intermediate,40.0,B,0.4054651081081642
P104,intervention,0,0,1,1,Surgery_249,Surgery,after,0.0,B,4.595119850134589
P104,intervention,0,0,1,1,Contracts_20,Contracts,before,45.0,A,-0.20067069546215124
P104,intervention,0,0,1,1,Contracts_20,Contracts,intermediate,45.0,A,-0.20067069546215124
P104,intervention,0,0,1,1,Contracts_20,Contracts,after,90.0,A,2.1972245773362196
P104,intervention,0,0,1,1,Surgery_283_flipped,Surgery,before,45.0,A,-0.20067069546215124
P104,intervention,0,0,1,1,Surgery_283_flipped,Surgery,intermediate,35.0,A,-0.6190392084062235
P104,intervention,0,0,1,1,Surgery_283_flipped,Surgery,after,35.0,A,-0.6190392084062235
P104,intervention,0,0,1,1,Evidence_9,Evidence,before,45.0,B,0.2006706954621514
P104,intervention,0,0,1,1,Evidence_9,Evidence,intermediate,35.0,B,0.6190392084062236
P104,intervention,0,0,1,1,Evidence_9,Evidence,after,10.0,B,2.1972245773362196
P104,intervention,0,0,1,1,jbo_26,jbo,before,50.0,A,0.0
P104,intervention,0,0,1,1,jbo_26,jbo,intermediate,40.0,A,-0.4054651081081643
P104,intervention,0,0,1,1,jbo_26,jbo,after,0.0,A,-4.59511985013459
P104,intervention,0,0,1,1,Surgery_84,Surgery,before,50.0,A,0.0
P104,intervention,0,0,1,1,Surgery_84,Surgery,intermediate,65.0,A,0.6190392084062236
P104,intervention,0,0,1,1,Surgery_84,Surgery,after,100.0,A,4.595119850134589
P104,intervention,0,0,1,1,jbo_47,jbo,before,50.0,B,0.0
P104,intervention,0,0,1,1,jbo_47,jbo,intermediate,35.0,B,0.6190392084062236
P104,intervention,0,0,1,1,jbo_47,jbo,after,25.0,B,1.0986122886681098
P104,intervention,0,0,1,1,Surgery_25,Surgery,before,45.0,B,0.2006706954621514
P104,intervention,0,0,1,1,Surgery_25,Surgery,intermediate,30.0,B,0.8472978603872034
P104,intervention,0,0,1,1,Surgery_25,Surgery,after,0.0,B,4.595119850134589
P104,intervention,0,0,1,1,Surgery_15,Surgery,before,50.0,B,0.0
P104,intervention,0,0,1,1,Surgery_15,Surgery,intermediate,45.0,B,0.2006706954621514
P104,intervention,0,0,1,1,Surgery_15,Surgery,after,15.0,B,1.7346010553881064
P104,intervention,0,0,1,1,Evidence_54,Evidence,before,75.0,B,-1.0986122886681098
P104,intervention,0,0,1,1,Evidence_54,Evidence,intermediate,55.0,B,-0.20067069546215138
P104,intervention,0,0,1,1,Evidence_54,Evidence,after,5.0,B,2.9444389791664394
P104,intervention,0,0,1,1,Evidence_58,Evidence,before,65.0,A,0.6190392084062236
P104,intervention,0,0,1,1,Evidence_58,Evidence,intermediate,65.0,A,0.6190392084062236
P104,intervention,0,0,1,1,Evidence_58,Evidence,after,55.0,A,0.2006706954621514
P104,intervention,0,0,1,1,Evidence_61,Evidence,before,50.0,B,0.0
P104,intervention,0,0,1,1,Evidence_61,Evidence,intermediate,35.0,B,0.6190392084062236
P104,intervention,0,0,1,1,Evidence_61,Evidence,after,10.0,B,2.1972245773362196
P104,intervention,0,0,1,1,Evidence_19,Evidence,before,65.0,A,0.6190392084062236
P104,intervention,0,0,1,1,Evidence_19,Evidence,intermediate,70.0,A,0.8472978603872034
P104,intervention,0,0,1,1,Evidence_19,Evidence,after,100.0,A,4.595119850134589
P104,intervention,0,0,1,1,Evidence_36,Evidence,before,40.0,B,0.4054651081081642
P104,intervention,0,0,1,1,Evidence_36,Evidence,intermediate,30.0,B,0.8472978603872034
P104,intervention,0,0,1,1,Evidence_36,Evidence,after,0.0,B,4.595119850134589
P104,intervention,0,0,1,1,Surgery_225,Surgery,before,50.0,B,0.0
P104,intervention,0,0,1,1,Surgery_225,Surgery,intermediate,35.0,B,0.6190392084062236
P104,intervention,0,0,1,1,Surgery_225,Surgery,after,25.0,B,1.0986122886681098
P104,intervention,0,0,1,1,Evidence_21,Evidence,before,70.0,A,0.8472978603872034
P104,intervention,0,0,1,1,Evidence_21,Evidence,intermediate,60.0,A,0.4054651081081642
P104,intervention,0,0,1,1,Evidence_21,Evidence,after,40.0,A,-0.4054651081081643
P104,intervention,0,0,1,1,Contracts_3,Contracts,before,65.0,A,0.6190392084062236
P104,intervention,0,0,1,1,Contracts_3,Contracts,intermediate,70.0,A,0.8472978603872034
P104,intervention,0,0,1,1,Contracts_3,Contracts,after,100.0,A,4.595119850134589
P104,intervention,0,0,1,1,Evidence_64,Evidence,before,25.0,B,1.0986122886681098
P104,intervention,0,0,1,1,Evidence_64,Evidence,intermediate,5.0,B,2.9444389791664394
P104,intervention,0,0,1,1,Evidence_64,Evidence,after,0.0,B,4.595119850134589
P104,intervention,0,0,1,1,Surgery_62,Surgery,before,45.0,A,-0.20067069546215124
P104,intervention,0,0,1,1,Surgery_62,Surgery,intermediate,40.0,A,-0.4054651081081643
P104,intervention,0,0,1,1,Surgery_62,Surgery,after,75.0,A,1.0986122886681098
P104,intervention,0,0,1,1,jbo_54,jbo,before,50.0,A,0.0
P104,intervention,0,0,1,1,jbo_54,jbo,intermediate,60.0,A,0.4054651081081642
P104,intervention,0,0,1,1,jbo_54,jbo,after,100.0,A,4.595119850134589
P104,intervention,0,0,1,1,Contracts_61,Contracts,before,55.0,B,-0.20067069546215138
P104,intervention,0,0,1,1,Contracts_61,Contracts,intermediate,55.0,B,-0.20067069546215138
P104,intervention,0,0,1,1,Contracts_61,Contracts,after,45.0,B,0.2006706954621514
P104,intervention,0,0,1,1,Contracts_13,Contracts,before,55.0,A,0.2006706954621514
